customer_id,age,region,tenure_months,is_premium,monthly_spend,avg_txn_value,txns_last_30d,days_since_last_purchase,customer_service_calls,discounts_used_90d,complaints_90d,churn
462,25,North,47,0,95.2,16.15,2,61,0,1,0,0
463,60,North,53,1,119.19,38.51,4,21,0,3,0,0
464,41,East,63,1,106.17,31.11,7,62,0,0,0,0
465,18,North,17,1,95.06,43.66,6,59,1,1,0,0
466,73,West,19,1,63.75,42.07,4,20,1,1,1,0
467,27,West,34,0,79.7,24.98,5,92,2,6,0,1
468,51,North,36,1,96.0,47.44,11,5,1,0,0,0
469,28,South,65,0,111.39,23.5,2,40,0,2,0,0
470,71,North,3,0,58.52,32.05,3,101,1,5,0,1
471,60,East,18,1,102.03,29.19,10,7,0,0,0,0
472,63,North,65,1,106.63,38.24,10,67,2,2,0,0
473,42,West,44,1,67.71,27.54,6,44,1,0,0,0
474,44,North,48,0,80.62,25.16,2,63,0,2,1,0
475,54,East,18,0,71.95,24.59,3,14,1,2,0,0
476,62,North,45,1,104.76,42.03,2,50,0,1,0,0
477,66,North,27,1,95.99,29.63,6,7,1,1,0,0
478,19,South,53,1,98.9,59.59,11,46,2,1,0,0
479,55,East,7,0,58.64,13.94,1,57,1,2,0,0
480,24,West,21,1,73.6,36.86,14,68,2,1,0,1
481,34,North,46,1,73.05,37.3,8,55,0,0,0,0
482,65,North,43,1,99.9,39.3,8,3,0,0,0,0
483,32,South,60,1,98.82,30.88,4,59,0,2,0,0
484,63,South,57,0,104.7,26.93,3,91,0,1,1,0
485,44,West,2,1,48.27,30.48,14,43,4,0,0,0
486,31,West,7,0,67.87,39.99,3,93,1,2,1,1
487,37,West,26,1,124.82,29.92,10,33,0,1,0,0
488,48,North,69,1,111.76,33.82,4,71,0,2,0,0
489,61,South,34,0,76.96,19.69,4,69,1,2,2,0
490,52,East,64,1,118.4,28.6,6,87,0,1,0,0
491,71,South,5,1,90.07,23.79,7,57,2,2,0,1
492,67,East,69,0,88.37,30.38,6,48,0,2,0,0
493,60,North,5,0,47.38,19.62,1,81,3,3,0,1
494,52,South,58,0,98.79,18.62,5,102,1,1,0,0
495,34,West,63,0,62.88,17.29,3,70,0,2,0,0
496,41,North,21,1,102.98,37.44,8,62,3,2,0,0
497,24,West,22,1,85.12,35.17,12,61,0,0,0,0
498,39,South,42,0,81.05,25.21,1,78,0,3,0,0
499,70,North,52,1,98.12,28.91,4,18,1,2,0,0
500,42,North,9,0,85.96,28.48,7,10,1,1,1,0
501,24,North,17,1,92.24,29.7,8,24,0,2,0,0
502,55,South,54,0,82.17,25.56,4,17,2,4,0,0
503,72,North,58,1,103.75,33.88,8,87,1,2,0,0
504,67,East,11,1,83.28,21.49,8,69,2,2,0,0
505,33,West,64,0,127.95,41.23,6,104,1,1,1,0
506,43,South,62,0,71.24,29.6,6,70,0,2,0,0
507,48,North,62,0,107.24,26.44,8,94,1,5,0,1
508,32,South,18,0,77.52,27.7,5,20,1,3,0,0
509,33,West,48,1,127.1,51.42,3,32,1,0,1,0
510,31,East,12,0,75.44,34.09,7,36,2,3,0,1
511,74,North,14,0,67.05,27.79,5,91,2,2,0,1
512,60,South,6,0,78.3,19.33,2,19,2,0,0,0
513,65,South,36,1,101.45,30.6,4,6,2,0,0,0
514,64,South,51,1,116.82,20.57,4,19,3,1,0,0
515,72,North,15,0,88.92,22.05,2,49,1,2,0,0
516,24,West,14,0,68.39,30.29,5,100,2,3,0,1
517,68,North,20,0,63.63,30.07,3,102,1,1,1,0
518,21,North,15,0,57.84,29.93,3,71,1,1,1,1
519,45,North,60,0,96.76,20.88,6,96,2,4,1,1
520,51,East,13,1,73.33,39.41,6,88,2,2,0,1
521,38,South,20,0,64.75,31.59,5,62,3,1,0,0
522,26,North,22,1,76.49,17.18,5,17,2,1,1,0
523,28,South,15,0,75.13,27.44,2,84,1,2,1,0
524,65,East,67,0,82.22,41.65,4,60,3,2,0,0
525,36,South,15,0,48.2,22.67,4,73,0,5,1,0
526,35,West,35,0,60.84,4.83,4,50,0,3,0,0
527,70,South,41,0,71.93,18.5,1,118,0,5,0,1
528,26,North,19,1,82.3,20.48,5,73,0,2,0,0
529,70,West,34,1,100.77,29.93,8,34,0,2,0,0
530,70,West,13,1,84.08,25.21,3,2,4,0,1,0
531,52,South,35,0,83.05,32.45,9,58,1,3,1,0
532,27,West,2,1,87.76,41.23,2,40,0,1,0,1
533,26,South,32,1,107.11,37.74,7,51,0,3,0,0
534,34,South,26,0,44.38,34.81,2,23,2,5,0,0
535,50,West,25,0,55.59,20.48,5,33,0,0,0,0
536,26,East,8,1,92.32,35.59,10,71,0,1,0,0
537,43,South,71,0,98.67,42.56,4,30,1,0,0,0
538,24,East,2,0,75.65,29.68,4,54,3,1,0,1
539,48,South,11,1,62.34,39.66,7,88,2,1,0,1
540,19,North,8,0,56.87,18.86,5,27,0,4,0,0
541,58,West,70,0,90.55,21.67,5,73,0,4,0,0
542,21,East,23,1,94.0,26.98,7,7,1,1,0,0
543,29,East,31,1,96.04,48.45,7,65,2,1,0,1
544,27,East,54,1,114.04,22.53,9,15,0,0,0,0
545,65,East,4,0,60.28,32.31,5,35,2,5,0,0
546,21,South,5,0,83.09,29.65,1,23,1,3,0,0
547,42,West,13,0,91.87,12.17,5,35,3,6,0,0
548,51,East,49,0,67.73,34.14,1,50,0,3,0,0
549,47,East,70,0,95.68,22.93,5,48,2,4,0,0
550,56,South,45,1,114.47,24.43,12,81,0,2,0,0
551,63,South,62,0,99.78,27.92,6,23,2,2,0,0
552,40,North,63,0,85.38,18.42,4,80,2,9,0,0
553,65,South,20,0,73.82,23.36,4,38,0,1,0,1
554,36,North,14,0,43.25,20.95,2,39,1,5,0,0
555,74,East,12,0,65.71,17.97,3,103,0,0,1,1
556,46,West,57,0,66.6,15.49,5,23,1,5,0,0
557,59,South,48,1,111.62,41.37,3,78,0,4,0,0
558,67,South,62,0,74.26,27.6,2,27,2,2,1,0
559,63,East,37,0,80.95,27.09,6,87,1,2,0,0
560,66,North,70,1,119.79,32.09,8,71,0,1,0,0
561,48,West,64,0,93.14,25.41,1,95,1,6,0,1
562,20,South,58,0,79.52,19.11,4,37,2,4,0,0
563,46,North,58,0,85.84,18.97,5,103,0,3,0,0
564,28,North,9,1,102.22,48.68,2,66,2,1,0,0
565,68,West,53,1,100.13,42.08,4,39,2,2,0,0
566,31,North,68,1,114.32,30.51,2,73,1,4,0,0
567,30,East,21,1,82.15,23.03,7,85,2,1,0,0
568,32,North,58,0,104.31,11.39,3,92,1,2,2,0
569,54,North,25,0,73.67,19.93,6,44,3,1,1,0
570,50,West,16,1,76.54,35.86,9,47,2,1,0,0
571,72,North,52,1,106.11,35.95,5,67,0,3,1,0
572,41,North,12,0,62.38,26.19,4,47,2,3,0,1
573,34,South,35,1,118.39,37.67,2,48,1,0,0,0
574,20,West,67,1,112.83,26.69,8,58,2,0,0,0
575,18,South,12,1,65.26,47.06,6,59,3,1,0,0
576,39,North,12,1,93.48,33.42,8,48,1,0,0,0
577,70,West,67,1,140.29,37.36,3,37,1,1,0,0
578,47,East,56,1,125.95,29.75,4,1,0,1,0,0
579,68,West,33,1,79.96,37.49,3,73,4,0,0,1
580,23,East,29,0,70.47,41.62,2,99,2,2,0,0
581,23,East,69,0,94.04,17.09,5,95,1,4,0,0
582,65,South,52,1,105.72,26.08,7,68,0,1,0,0
583,24,South,65,0,98.21,18.08,2,71,1,1,0,0
584,20,East,7,1,78.34,32.33,5,2,1,3,0,0
585,41,East,38,1,85.27,30.83,6,72,1,0,0,0
586,70,West,52,0,100.28,16.67,3,36,3,4,0,0
587,57,East,3,0,44.65,24.6,5,20,0,1,0,0
588,23,South,37,0,66.47,37.49,1,79,1,1,0,0
589,65,South,4,1,65.05,33.8,7,14,1,0,0,0
590,66,East,64,0,101.18,24.23,4,104,0,1,0,1
591,63,South,49,0,86.1,27.74,6,69,1,2,0,0
592,69,West,14,0,80.25,30.18,6,58,2,1,1,0
593,31,East,38,1,87.22,45.99,5,58,2,0,0,0
594,73,North,8,0,45.2,26.92,5,21,1,4,0,0
595,36,East,58,1,102.34,34.98,4,43,1,1,0,0
596,63,East,14,1,84.26,27.07,14,58,1,2,1,0
597,51,West,44,0,85.14,30.92,4,69,0,0,0,0
598,62,South,6,1,57.76,28.24,6,45,0,0,0,1
599,53,East,12,0,73.18,18.0,4,21,1,2,0,0
600,54,South,70,0,81.59,26.55,7,66,0,3,0,1
601,53,South,28,0,64.29,37.33,2,90,1,2,0,0
602,62,North,9,1,102.11,40.81,3,55,2,2,0,1
603,60,West,50,1,72.25,34.7,10,58,1,0,0,0
604,25,West,15,1,92.34,27.15,7,80,2,4,0,0
605,65,East,42,1,105.78,47.18,4,83,0,2,1,1
606,48,East,58,0,76.72,24.55,2,14,1,3,0,0
607,36,North,49,1,97.79,32.68,7,67,1,0,0,0
608,47,East,18,1,107.32,39.44,6,35,0,2,0,0
609,73,South,17,0,97.94,21.42,2,27,1,0,1,0
610,66,East,16,1,103.97,28.98,5,49,1,0,1,0
611,65,North,45,1,130.79,29.74,5,85,0,2,0,0
612,44,East,48,1,93.63,29.72,6,48,0,1,0,0
613,62,South,37,0,54.8,15.98,3,22,0,0,0,0
614,39,East,29,0,73.71,15.09,5,85,1,1,0,0
615,57,East,5,1,94.57,42.78,5,67,2,1,0,0
616,54,North,60,0,62.18,30.35,3,60,2,1,0,0
617,32,South,47,1,89.6,28.42,7,3,2,3,2,1
618,33,West,46,1,90.77,42.11,8,6,0,1,0,0
619,21,East,8,1,89.35,37.47,8,8,2,2,0,0
620,25,North,21,0,73.91,22.41,3,36,1,1,0,0
621,42,South,22,1,79.37,25.19,6,80,2,1,0,0
622,45,South,43,0,84.2,27.73,3,72,0,0,0,0
623,27,East,56,1,90.83,49.92,9,45,0,0,0,0
624,41,East,62,0,84.6,25.12,3,68,4,2,0,0
625,52,North,38,1,80.03,42.99,3,53,0,2,0,0
626,31,East,26,0,70.75,23.31,5,55,0,0,0,0
627,37,East,29,1,82.49,42.37,8,78,0,1,0,0
628,38,East,53,0,96.86,23.8,6,96,0,2,0,0
629,46,North,23,1,91.11,15.76,12,24,0,0,0,0
630,38,South,30,1,91.6,29.23,15,74,0,2,0,0
631,60,South,56,1,134.52,36.06,8,59,2,0,0,0
632,36,North,39,0,85.25,33.66,3,82,0,2,0,0
633,42,South,34,1,91.48,33.77,6,88,0,6,0,0
634,39,North,53,1,97.74,35.24,2,56,0,3,0,0
635,28,North,21,1,72.78,30.3,6,61,0,0,0,0
636,57,East,5,1,81.51,47.49,7,36,4,3,0,0
637,31,North,56,0,92.61,37.01,8,22,3,0,0,0
638,34,East,33,1,67.78,29.59,8,70,5,2,0,0
639,63,North,24,0,51.54,12.87,3,102,0,1,1,1
640,72,East,7,0,55.76,10.54,8,39,1,4,0,0
641,56,South,66,1,96.53,39.83,5,32,1,3,0,0
642,70,West,52,0,86.65,26.08,3,50,0,2,1,0
643,66,West,20,1,92.73,28.75,2,86,0,3,0,1
644,45,South,44,1,100.17,37.17,11,18,0,0,0,0
645,61,East,33,1,104.75,25.16,7,18,0,4,0,0
646,36,North,24,1,83.23,41.36,5,85,2,2,0,1
647,44,East,23,1,90.81,31.94,7,14,1,3,0,0
648,48,North,6,0,47.95,16.35,5,68,1,2,0,1
649,72,South,70,1,119.27,32.06,6,71,0,1,0,0
650,66,North,66,1,114.14,31.79,6,9,0,0,0,0
651,45,West,62,0,73.02,27.92,4,21,1,2,0,0
652,55,South,23,1,89.17,44.33,6,89,3,3,1,0
653,29,East,71,0,94.93,33.91,2,88,0,0,0,0
654,63,South,20,0,74.22,26.28,8,94,1,4,0,1
655,49,South,59,1,114.27,33.5,8,55,1,2,1,0
656,48,North,8,1,73.18,30.45,8,32,2,0,1,0
657,61,West,23,1,102.95,20.86,10,29,2,1,0,0
658,54,West,41,1,108.35,34.85,10,33,1,3,0,0
659,22,North,69,0,83.63,18.19,5,93,0,2,0,0
660,34,East,19,1,72.36,44.75,6,8,4,0,0,0
661,28,South,31,1,85.78,33.39,11,71,1,1,0,0
662,59,North,60,0,67.93,30.98,3,81,0,3,1,1
663,20,South,34,0,80.12,21.14,4,106,0,4,0,0
664,29,North,49,0,102.25,19.6,4,44,1,2,0,0
665,52,North,30,1,116.32,39.84,12,7,1,4,0,0
666,57,East,1,0,44.16,27.22,4,58,1,2,0,1
667,46,North,21,0,82.3,27.58,1,75,1,3,0,1
668,67,West,41,0,81.77,24.25,5,55,0,2,0,0
669,70,East,2,0,25.06,31.32,1,41,2,3,0,0
670,25,West,17,0,63.51,30.16,6,90,1,2,0,1
671,72,East,68,0,87.34,7.59,3,28,1,1,0,0
672,53,West,2,1,99.16,32.94,7,85,1,0,0,1
673,54,South,18,1,75.94,43.12,4,62,0,2,0,0
674,23,East,44,1,110.45,26.84,8,55,0,2,0,0
675,53,South,40,1,98.39,21.46,5,30,0,5,0,0
676,59,West,15,0,45.81,23.89,6,18,0,4,0,0
677,51,North,5,1,74.22,39.17,14,12,3,2,1,0
678,22,East,64,1,134.97,31.32,9,53,0,0,0,0
679,47,East,40,1,97.4,45.34,10,55,2,2,0,0
680,71,South,41,0,94.09,39.75,3,59,1,2,0,0
681,59,West,5,1,95.27,19.6,3,86,1,1,0,0
682,25,South,15,0,60.78,21.93,4,31,2,2,1,1
683,72,North,6,1,63.75,16.75,2,35,2,2,0,0
684,72,East,70,1,97.72,40.29,8,21,0,1,0,0
685,27,South,55,1,129.28,29.56,5,63,3,2,0,0
686,63,North,39,1,101.78,31.19,5,63,2,0,0,0
687,41,North,49,1,78.49,44.18,6,88,2,4,0,0
688,51,North,12,0,78.51,14.37,7,26,1,2,0,0
689,43,East,71,0,68.7,12.36,3,59,0,4,0,0
690,62,West,37,1,86.11,16.78,5,69,0,1,0,0
691,74,East,37,1,99.72,45.16,5,80,0,3,0,0
692,63,North,69,1,152.31,43.31,7,18,0,3,0,0
693,71,South,7,1,95.74,32.65,4,63,0,2,0,0
694,71,West,31,1,88.26,24.8,8,58,2,3,0,1
695,23,East,7,0,63.92,31.67,5,13,2,3,1,1
696,32,South,31,1,109.3,57.04,7,46,1,2,0,0
697,59,North,19,0,90.83,23.11,1,36,2,2,0,0
698,51,West,33,0,72.79,15.38,5,76,1,1,2,0
699,20,West,50,0,81.72,34.93,5,90,0,5,0,1
700,23,North,20,0,57.55,15.94,4,76,0,4,0,0
701,47,West,4,0,71.98,22.07,3,105,1,0,0,0
702,53,North,12,1,101.39,13.89,7,3,0,0,0,0
703,27,North,51,1,76.42,32.57,8,79,1,1,0,0
704,27,East,42,0,75.05,14.77,3,31,1,3,0,0
705,25,South,70,0,76.8,35.07,9,63,1,1,1,0
706,50,South,64,0,94.26,17.19,3,70,1,5,0,0
707,18,West,12,1,67.43,41.24,6,54,1,0,0,0
708,50,West,53,0,66.7,24.16,2,99,3,1,0,0
709,45,North,7,0,80.35,26.0,5,93,2,5,0,1
710,44,East,7,0,61.02,29.18,7,18,0,2,0,0
711,56,East,57,1,107.6,34.57,4,27,1,1,0,0
712,47,East,29,0,80.98,19.82,1,41,2,2,0,0
713,59,West,71,1,130.06,28.5,6,11,1,1,0,0
714,61,East,1,0,54.22,29.07,3,60,3,4,0,0
715,70,North,36,1,92.06,19.79,4,31,0,1,0,0
716,63,North,22,1,85.12,48.43,5,87,3,2,0,0
717,47,West,70,0,111.22,26.05,3,47,0,3,0,0
718,46,West,48,0,82.98,22.3,1,70,2,5,0,0
719,31,North,55,1,103.13,37.13,7,42,0,0,0,0
720,52,North,21,1,96.36,30.25,9,68,2,5,1,1
721,25,East,64,1,139.47,33.58,8,78,0,1,0,0
722,71,North,60,0,91.11,15.95,4,69,1,1,0,0
723,66,North,56,1,103.96,38.0,10,34,0,1,1,0
724,24,West,34,0,106.14,24.37,1,63,2,2,0,1
725,62,West,66,1,132.95,36.5,7,73,1,7,0,0
726,24,West,48,1,121.77,46.87,6,60,0,1,0,0
727,59,East,5,1,74.99,28.57,6,86,2,3,0,1
728,22,South,63,0,82.5,23.97,4,69,0,3,0,0
729,45,West,2,0,33.49,11.79,7,104,0,1,0,0
730,55,South,49,0,98.97,29.4,1,20,2,5,0,1
731,59,North,18,1,90.15,34.86,4,61,3,1,0,0
732,41,West,64,1,84.99,35.14,1,12,1,0,0,0
733,70,East,52,0,104.03,23.74,0,55,0,2,0,0
734,62,West,58,0,83.94,20.37,3,104,2,3,0,0
735,29,North,50,0,81.79,44.97,4,59,2,2,1,1
736,56,West,41,0,57.81,25.31,3,67,0,1,0,0
737,59,East,62,0,98.38,27.37,5,91,1,2,0,0
738,37,East,22,1,98.53,25.88,8,18,1,2,0,0
739,60,West,38,0,78.28,32.08,5,58,2,1,0,0
740,69,South,22,0,64.73,24.01,5,3,2,3,0,0
741,64,East,9,1,123.9,38.57,6,55,2,0,0,0
742,61,East,63,1,93.45,42.22,9,77,3,3,0,0
743,54,West,36,0,67.18,24.17,5,40,1,1,0,1
744,33,West,4,0,72.62,19.58,5,78,1,1,0,0
745,63,East,59,0,74.28,6.38,8,107,0,4,0,0
746,38,North,67,0,77.18,21.9,4,68,0,2,0,0
747,48,North,47,0,100.47,19.54,4,98,2,3,0,0
748,35,West,24,0,81.08,15.86,3,100,0,3,0,0
749,35,West,62,1,118.26,46.62,3,31,0,1,0,0
750,26,West,53,1,109.23,42.86,3,20,2,2,0,0
751,72,North,21,1,80.12,20.36,5,15,0,2,0,0
752,26,South,24,0,68.21,26.23,3,94,0,0,0,0
753,22,East,71,1,114.31,28.46,3,31,2,0,0,0
754,71,East,68,1,126.69,37.93,4,50,2,3,0,0
755,49,North,49,0,90.89,18.6,5,35,0,0,0,0
756,42,East,3,1,67.58,30.69,8,33,1,1,0,0
757,60,North,17,0,80.34,32.7,5,101,1,6,0,1
758,39,South,26,1,67.82,41.55,9,4,0,3,1,0
759,25,North,39,1,94.69,47.08,5,1,0,0,0,0
760,59,North,62,0,73.87,23.26,4,28,0,3,0,0
761,28,North,61,1,97.64,23.35,11,36,1,2,0,0
762,49,West,20,1,118.9,42.37,10,18,0,0,1,0
763,72,East,8,1,61.94,42.42,7,57,1,1,0,0
764,71,West,20,1,77.71,40.03,12,42,1,1,0,0
765,38,South,17,1,96.16,29.05,5,26,0,1,0,0
766,62,South,64,0,84.95,16.43,2,28,1,3,0,0
767,52,South,2,0,63.33,29.29,2,90,2,1,0,1
768,45,East,59,1,130.94,27.91,6,43,0,1,0,0
769,25,South,47,0,93.32,22.54,4,47,1,1,0,0
770,39,East,8,0,56.97,48.25,2,93,1,2,0,0
771,55,West,49,1,102.49,52.03,8,12,5,1,0,0
772,74,West,42,1,108.96,41.34,7,69,0,1,0,0
773,18,North,1,0,70.02,19.7,4,10,1,0,1,0
774,58,South,16,1,88.31,29.22,5,89,0,1,0,0
775,66,North,25,1,97.91,40.73,8,20,0,2,0,0
776,72,North,16,0,73.42,36.98,5,92,3,3,0,1
777,42,East,42,1,99.62,30.91,4,54,0,1,1,0
778,24,East,44,0,72.92,21.35,2,52,0,1,0,0
779,33,East,13,0,77.64,25.7,4,72,1,2,1,1
780,66,North,9,1,88.88,23.89,4,24,1,0,0,0
781,68,West,47,1,72.29,24.13,8,61,0,0,0,0
782,54,West,34,1,84.61,25.59,8,88,1,0,0,0
783,24,South,19,0,62.29,29.37,7,54,0,1,2,0
784,24,West,19,1,86.48,37.18,6,50,1,1,0,0
785,45,North,3,0,79.56,34.1,6,62,3,0,0,0
786,51,East,61,0,138.53,11.1,7,53,0,3,0,0
787,19,West,60,1,73.12,22.86,5,83,1,1,0,0
788,57,West,40,1,104.57,38.65,2,73,0,2,0,0
789,49,West,25,0,73.54,18.02,5,50,2,3,0,0
790,18,South,16,1,85.29,28.6,5,76,0,0,0,0
791,23,West,22,1,99.14,43.1,10,69,2,1,0,0
792,43,East,66,1,115.25,30.58,6,44,0,2,1,0
793,59,North,7,1,78.08,31.51,6,44,0,1,0,0
794,65,North,59,0,89.94,23.0,4,52,0,3,1,0
795,42,East,22,0,79.35,23.48,6,29,0,5,0,1
796,34,East,19,1,96.42,40.48,10,81,0,0,0,0
797,73,South,58,1,111.83,25.32,3,32,2,1,0,0
798,44,West,69,0,85.75,23.5,3,51,1,1,0,0
799,35,East,71,0,137.79,34.3,6,69,0,2,1,0
800,43,South,20,1,95.39,52.06,9,79,0,1,0,0
801,18,South,42,1,112.44,24.15,10,51,1,1,0,0
802,35,East,21,0,62.88,27.65,2,92,0,4,1,1
803,47,East,14,0,69.84,23.48,3,39,3,3,1,0
804,70,East,28,1,96.72,34.21,5,15,1,1,0,0
805,60,South,5,0,33.82,18.68,3,57,3,0,0,1
806,62,East,12,0,55.25,31.05,2,34,1,2,0,0
807,49,East,43,0,70.47,30.64,7,42,1,3,1,0
808,24,West,49,0,75.49,45.18,6,30,0,0,0,0
809,40,North,20,1,73.95,24.43,5,45,4,2,0,1
810,74,East,40,0,80.66,11.02,4,82,1,1,0,0
811,20,South,55,0,108.46,41.44,4,68,1,2,1,0
812,68,North,64,1,113.96,34.58,2,60,2,2,0,0
813,57,East,41,1,82.78,31.35,5,63,0,1,1,1
814,34,East,18,1,73.54,36.51,10,24,3,1,0,0
815,62,South,51,0,79.84,13.84,3,65,3,2,0,0
816,65,West,13,1,65.27,38.01,3,46,0,1,0,0
817,20,South,10,1,89.57,34.36,5,41,3,1,0,0
818,24,North,26,1,113.3,43.59,6,30,2,0,0,0
819,55,South,24,0,63.36,31.86,4,24,1,4,0,0
820,74,South,11,0,66.64,32.52,0,111,2,4,0,1
821,19,East,4,1,75.57,36.53,3,44,1,1,0,0
822,55,West,68,0,84.56,37.83,4,37,0,4,0,0
823,25,East,49,0,87.34,29.61,3,7,3,5,0,0
824,55,North,51,0,75.55,20.74,4,29,1,6,0,0
825,53,South,5,1,70.37,28.53,3,74,3,3,0,1
826,23,North,57,0,64.21,19.43,1,58,0,5,1,0
827,56,East,26,0,73.97,29.71,3,87,2,5,1,1
828,69,North,54,1,123.01,24.35,2,0,0,0,0,0
829,67,South,35,1,108.11,36.24,8,9,0,0,0,0
830,19,West,18,0,91.38,18.34,2,100,0,1,1,1
831,32,East,19,1,79.38,24.98,9,64,3,1,1,1
832,31,South,10,1,97.76,26.27,9,58,3,1,0,0
833,43,South,59,0,72.96,24.81,4,71,0,2,0,0
834,26,East,31,1,106.14,41.11,8,61,1,2,0,0
835,66,East,56,0,112.66,19.59,6,97,0,1,1,0
836,62,North,59,1,116.98,18.39,7,28,1,2,0,0
837,64,West,12,0,90.93,50.23,7,63,0,1,0,0
838,29,South,24,0,63.02,33.94,6,60,1,0,0,0
839,18,South,9,0,62.49,32.46,4,59,1,2,2,0
840,69,North,1,1,66.76,48.02,4,21,2,1,1,0
841,34,South,71,1,116.02,35.74,13,15,1,3,0,0
842,55,South,47,1,107.55,33.92,6,81,0,1,1,0
843,69,North,33,1,96.89,45.85,5,13,1,2,0,0
844,20,East,15,1,80.39,45.79,11,57,2,1,0,1
845,18,South,42,0,73.64,29.92,5,98,1,6,1,0
846,18,West,39,1,104.68,42.06,9,78,1,3,0,0
847,26,West,16,1,85.61,25.09,7,18,0,1,0,0
848,20,North,2,0,43.72,22.94,3,10,1,1,0,0
849,64,North,34,1,68.54,48.63,6,66,2,1,1,0
850,52,West,37,1,89.57,41.43,6,41,0,1,0,0
851,73,West,57,0,67.77,13.3,3,42,2,7,0,1
852,63,West,28,1,81.47,30.75,11,52,1,3,0,0
853,72,North,7,1,77.15,47.33,4,88,3,4,0,0
854,31,North,63,1,109.31,38.64,4,36,1,0,0,0
855,34,North,30,0,65.01,26.46,7,44,4,4,0,0
856,66,West,52,1,138.87,36.7,4,30,0,3,0,0
857,31,East,4,0,43.08,24.33,1,31,1,5,1,0
858,21,South,3,1,99.64,30.81,10,60,2,1,0,0
859,56,East,2,1,78.56,28.33,13,30,3,2,0,0
860,63,North,57,0,78.64,33.08,4,94,2,5,0,1
861,73,East,18,1,97.81,36.9,7,85,0,0,0,0
862,70,North,57,0,81.71,30.66,6,36,2,2,0,0
863,24,East,68,1,101.9,39.37,8,83,0,0,0,0
864,62,East,48,1,130.85,46.27,5,42,0,2,0,0
865,66,East,70,1,82.08,38.64,9,5,2,7,0,0
866,57,South,66,1,109.33,41.59,3,17,0,2,1,0
867,64,West,52,0,88.85,26.34,3,2,2,0,0,0
868,65,East,58,1,130.12,27.42,9,0,1,1,0,0
869,43,North,43,1,95.52,33.2,5,20,0,2,0,0
870,20,North,16,0,107.92,29.72,3,25,3,2,0,0
871,44,East,8,0,75.39,30.42,2,94,3,3,0,0
872,29,South,28,1,58.49,46.61,12,9,1,1,0,0
873,24,North,34,1,75.19,31.32,2,1,1,1,0,0
874,25,North,25,1,96.05,36.81,9,23,1,1,0,0
875,57,North,8,0,46.84,23.97,3,43,0,1,0,0
876,46,South,36,1,106.22,47.99,6,38,0,0,0,0
877,48,East,36,0,71.19,28.01,6,64,1,3,1,1
878,60,North,68,0,76.06,28.16,5,90,0,2,0,0
879,49,East,68,0,79.53,24.71,3,16,0,3,1,0
880,53,South,44,0,94.78,23.2,3,94,1,0,0,1
881,22,South,61,0,60.16,13.41,2,64,0,2,0,0
882,66,North,23,1,107.18,24.91,4,18,1,1,0,0
883,43,West,69,1,130.62,36.43,5,8,0,2,1,0
884,26,West,67,1,108.53,35.43,8,7,1,3,0,0
885,64,South,9,1,63.43,36.48,5,62,3,3,0,0
886,59,North,50,0,93.34,32.53,6,111,2,3,0,0
887,21,North,33,0,69.2,25.74,6,96,3,3,0,0
888,29,North,19,1,66.77,32.21,5,39,1,2,0,0
889,18,West,30,1,123.64,33.32,4,23,1,1,0,0
890,33,North,65,0,79.23,26.95,4,69,3,5,0,0
891,23,West,66,0,70.92,21.96,6,83,0,4,0,0
892,58,East,25,0,76.78,33.52,3,49,3,2,1,1
893,47,South,33,1,95.48,34.91,3,74,1,1,1,0
894,73,West,37,0,100.79,27.01,2,91,1,4,1,1
895,60,North,53,0,80.79,18.47,7,78,2,4,0,0
896,52,East,35,0,71.95,33.52,4,100,0,1,1,0
897,47,North,29,0,79.53,36.51,3,93,1,1,0,1
898,21,West,66,1,115.99,24.09,6,84,1,1,0,0
899,22,South,27,0,76.95,28.21,3,32,1,1,0,0
900,53,North,19,0,73.58,24.14,3,71,3,1,0,1
901,18,West,24,0,74.47,27.27,7,39,1,1,0,0
902,20,North,24,1,85.75,38.62,10,64,1,2,0,0
903,30,North,40,1,112.49,17.12,9,2,1,2,0,0
904,68,West,47,0,78.1,31.08,5,33,1,0,0,0
905,44,South,10,1,97.07,43.9,10,11,1,2,0,0
906,58,West,63,0,112.32,34.8,4,56,1,2,0,0
907,41,East,18,1,78.84,27.44,2,12,1,1,0,0
908,27,East,9,0,100.57,24.75,9,51,2,2,0,1
909,39,South,48,0,73.31,20.69,3,36,0,4,0,0
910,23,North,15,0,56.92,9.68,4,54,1,2,1,0
911,61,West,54,0,95.1,20.04,1,61,1,0,1,0
912,28,North,68,1,120.62,26.33,7,3,0,4,0,0
913,39,South,50,1,106.08,37.68,6,21,0,1,1,0
914,73,North,56,1,120.27,21.95,8,78,0,2,0,0
915,51,North,36,0,81.79,17.16,3,47,1,3,0,0
916,44,East,25,1,123.49,30.84,6,89,1,1,0,0
917,48,West,44,0,81.2,31.16,5,68,0,4,0,0
918,62,East,26,1,80.18,57.22,10,49,2,2,0,0
919,32,West,63,1,103.22,37.42,5,72,0,4,0,0
920,54,South,34,1,104.07,26.74,10,36,0,2,0,0
921,67,South,36,0,85.29,19.57,6,36,2,2,0,0
922,50,North,48,1,107.1,40.26,10,66,2,1,2,0
923,43,East,14,0,54.26,14.23,3,72,0,1,0,0
924,26,South,40,1,116.63,43.77,9,43,0,2,0,0
925,32,East,54,1,136.05,37.19,10,13,1,0,0,0
